emp_no,first_name,last_name,dept_name
405294,Shigenori,Basawa,Sales
228853,Mayumi,Basawa,Development
266643,Tonia,Basawa,Development
62155,Akemi,Basawa,Production
295606,Ferdinand,Basawa,Research
200809,Arvin,Basawa,Sales
269505,Erzsebet,Basawa,Production
33812,Patricio,Basawa,Sales
298693,Taiji,Basawa,Development
63019,Fayez,Basawa,Development
493505,Sushant,Basawa,Production
473471,Stabislas,Basawa,Finance
430224,Noritoshi,Basawa,Development
221047,Arch,Basawa,Production
435220,Poorav,Basawa,Production
11515,Ulf,Basawa,Sales
60439,Weiru,Basawa,Production
228853,Mayumi,Basawa,Quality Management
469108,Constantino,Bashian,Sales
479764,Kazuhisa,Bashian,Development
32213,Tzvetan,Bashian,Customer Service
67937,Odinaldo,Bashian,Production
84983,Shigeo,Bashian,Production
287512,Guadalupe,Bashian,Development
435354,Bowen,Bashian,Sales
27319,Adin,Bashian,Production
27319,Adin,Bashian,Research
60152,Uma,Bashian,Research
291361,Radhia,Bashian,Human Resources
78245,Kankanahalli,Bashian,Production
435354,Bowen,Bashian,Marketing
42894,Arto,Bashian,Production
458384,Rutger,Bashian,Sales
298137,Cathie,Bashian,Sales
81896,Kwan,Bashian,Production
203627,Minghong,Bashian,Customer Service
498752,Alassane,Bashian,Research
203627,Minghong,Bashian,Production
108994,Shahar,Bashian,Production
58201,Willard,Bashian,Development
435491,Kristinn,Bashian,Development
263713,Abdulla,Bashian,Development
22953,Adhemar,Bashian,Customer Service
455142,Youssef,Bashian,Quality Management
496792,Stafford,Bashian,Production
493115,Shai,Bashian,Production
493115,Shai,Bashian,Quality Management
80853,Claude,Bashian,Research
402661,Suvo,Bashian,Research
80744,Badri,Bauknecht,Sales
499714,Seongbae,Bauknecht,Customer Service
407026,Ishfaq,Bauknecht,Production
454951,Weiye,Bauknecht,Sales
267124,Kwangsub,Bauknecht,Sales
217350,Bernardo,Bauknecht,Sales
53712,Hidde,Bauknecht,Development
38305,Tomoyuki,Bauknecht,Development
402766,Tonia,Bauknecht,Research
240727,Visit,Bauknecht,Production
59911,Remco,Bauknecht,Marketing
474439,Genta,Bauknecht,Development
210985,Reinhard,Bauknecht,Sales
222738,Arne,Bauknecht,Quality Management
92235,Leni,Bauknecht,Human Resources
209589,Genki,Baumann,Human Resources
206760,Feixiong,Baumann,Research
108940,Barna,Baumann,Quality Management
258595,Sadun,Baumann,Sales
497642,Sachem,Baumann,Customer Service
245528,Kristinn,Baumann,Sales
218583,Ulises,Baumann,Customer Service
30828,Duke,Baumann,Production
201368,Vishu,Baumann,Production
27687,Ronghao,Baumann,Production
458238,Barton,Baumann,Development
280790,Ekawit,Baumann,Development
481694,Adas,Baumann,Production
256657,Terresa,Baumann,Sales
280522,Shigeichiro,Bazelow,Finance
471679,Suzette,Bazelow,Sales
442802,Angus,Bazelow,Sales
250996,Moie,Bazelow,Production
494763,Woody,Bazelow,Quality Management
18448,Rosine,Bazelow,Development
286110,Khedija,Bazelow,Development
64495,Bilhanan,Bazelow,Finance
243178,Kaijung,Bazelow,Development
289646,Gad,Bazelow,Production
76590,Mats,Bazelow,Sales
206122,Munenori,Bazelow,Development
270510,Claude,Bazelow,Development
58523,Prasadram,Bazelow,Production
441628,Lubomir,Bazelow,Sales
488928,Adel,Bazelow,Sales
20121,Oldrich,Bazelow,Human Resources
239939,Uli,Bazelow,Development
204708,Martial,Bazelow,Finance
290869,Byong,Bazzichi,Development
421392,Seongbin,Bazzichi,Development
495437,Shahar,Bazzichi,Research
108096,Arun,Bazzichi,Development
435456,Chiradeep,Bazzichi,Production
247216,Georg,Bazzichi,Development
252924,Kazuhisa,Bazzichi,Marketing
464346,Bernardo,Bazzichi,Sales
91516,Kolar,Bazzichi,Human Resources
421392,Seongbin,Bazzichi,Research
252924,Kazuhisa,Bazzichi,Sales
16324,Billie,Bazzichi,Human Resources
436446,Tze,Bazzichi,Finance
299588,Kwun,Bazzichi,Production
40600,Arch,Bazzichi,Research
254366,Brendon,Bazzichi,Finance
495437,Shahar,Bazzichi,Development
249805,Kitty,Bazzichi,Development
454798,Richara,Bazzichi,Customer Service
437890,Tianruo,Bazzichi,Production
281768,Eckart,Beausoleil,Sales
410117,Fumiyo,Beausoleil,Sales
417381,Paddy,Beausoleil,Marketing
456216,Kenroku,Beausoleil,Production
453379,Aron,Beausoleil,Quality Management
482035,Conal,Beausoleil,Development
100686,True,Beausoleil,Sales
259841,Pascal,Beausoleil,Development
259841,Pascal,Beausoleil,Research
58543,Gully,Beausoleil,Production
457859,Yaghout,Beausoleil,Production
233749,Charlene,Beausoleil,Development
410265,Alper,Beausoleil,Sales
78332,Sachio,Beausoleil,Production
485926,Hilari,Beausoleil,Quality Management
73430,Khosrow,Beausoleil,Quality Management
489370,Petter,Beausoleil,Customer Service
270735,Yucai,Beausoleil,Sales
299292,Tze,Beausoleil,Marketing
61627,Uma,Beausoleil,Production
428207,Taizo,Beausoleil,Marketing
252703,Barna,Beausoleil,Sales
470428,Gladys,Beausoleil,Finance
400484,JoAnne,Beausoleil,Marketing
242678,Tokuyasu,Beausoleil,Quality Management
236441,Salvador,Bednarek,Development
101461,Satosi,Bednarek,Production
107330,Navid,Bednarek,Sales
20528,Dines,Bednarek,Research
87064,Ewing,Bednarek,Development
86437,Zvonko,Bednarek,Development
212750,Sajjan,Bednarek,Development
83873,Jaihie,Bednarek,Human Resources
83873,Jaihie,Bednarek,Finance
45972,Rafael,Bednarek,Development
81849,Debatosh,Bednarek,Sales
425106,Sakthirel,Bednarek,Research
24041,Macha,Bednarek,Quality Management
481551,Akemi,Bednarek,Development
27848,Tooru,Bednarek,Production
61177,Somnath,Bednarek,Development
491237,Avishai,Bednarek,Human Resources
281293,Chikara,Bednarek,Sales
31318,Lorien,Bednarek,Customer Service
481992,Kwan,Bednarek,Development
416072,Sungwon,Bednarek,Marketing
281071,Utpal,Bednarek,Research
413283,Sampalli,Bednarek,Production
271109,Vincent,Bednarek,Development
473287,Odysseas,Bednarek,Development
277661,Hilari,Bednarek,Development
456317,Lucian,Beerel,Development
484933,Masako,Beerel,Customer Service
250225,Fuqing,Beerel,Development
454383,Jungsoon,Beerel,Quality Management
290738,Ioana,Beerel,Finance
404428,Sadok,Beerel,Finance
219406,Aiichiro,Beerel,Production
100117,Fumitaka,Beerel,Human Resources
445110,Heeju,Beerel,Production
43737,Debatosh,Beerel,Quality Management
409989,Xiaobin,Beerel,Human Resources
299297,Sibyl,Beerel,Production
226782,Jaber,Beerel,Sales
22783,Takahiro,Beerel,Sales
70172,Toshimo,Beerel,Development
16425,Idoia,Beerel,Production
22783,Takahiro,Beerel,Customer Service
228018,Minghong,Beerel,Human Resources
234153,Remzi,Beerel,Research
43737,Debatosh,Beerel,Production
50318,Remco,Beerel,Research
68808,Morrie,Beerel,Development
259951,Shir,Beerel,Development
234153,Remzi,Beerel,Development
468303,Stamatina,Beerel,Marketing
235562,Doohun,Beerel,Finance
210332,Golgen,Beerel,Research
87168,Herb,Beerel,Development
409777,Jenwei,Beerel,Sales
90522,IEEE,Beerel,Quality Management
89785,Amabile,Beerel,Research
220956,Dannz,Beerel,Sales
18181,Gregory,Beerel,Customer Service
78116,Tokuyasu,Beerel,Sales
71590,Irene,Beerel,Development
89785,Amabile,Beerel,Development
283017,Wuxu,Beeson,Human Resources
227144,Anneli,Beeson,Production
288617,Tsutomu,Beeson,Development
240308,Jordanka,Beeson,Customer Service
81755,Peer,Beeson,Customer Service
207761,Vatsa,Beeson,Development
81755,Peer,Beeson,Development
97925,Kwok,Beeson,Production
402375,Rasikan,Beeson,Marketing
93314,Carrsten,Beeson,Development
285592,Kensyu,Beeson,Human Resources
12798,Lillian,Beeson,Sales
471375,Youssef,Beeson,Sales
96982,Junsik,Beeson,Marketing
416663,Chiranjit,Beeson,Development
281743,Mitchel,Beeson,Development
411891,Karsten,Beeson,Development
411767,Patricia,Beeson,Production
478279,Mack,Beeson,Production
413801,Francesca,Beeson,Development
478279,Mack,Beeson,Development
487282,Masoud,Beeson,Development
410685,Sreekrishna,Beetstra,Marketing
275085,Utz,Beetstra,Quality Management
273843,Arvin,Beetstra,Production
413941,Perla,Beetstra,Production
247876,Felicidad,Beetstra,Production
413941,Perla,Beetstra,Customer Service
447001,Moty,Beetstra,Production
411834,Fusako,Beetstra,Sales
101321,Arvind,Beetstra,Development
65835,Arra,Beetstra,Sales
78441,Abdulla,Beetstra,Development
222768,Shimshon,Beetstra,Development
224014,Perry,Beetstra,Development
422461,Ebbe,Beetstra,Development
224785,Yaghout,Beetstra,Marketing
224785,Yaghout,Beetstra,Customer Service
79247,Yinlin,Beetstra,Development
105852,Filipe,Beetstra,Sales
208969,Susuma,Beetstra,Finance
208969,Susuma,Beetstra,Human Resources
425795,Zine,Beetstra,Production
281345,Giordano,Beetstra,Sales
44966,Foong,Beetstra,Production
91113,Goncalo,Begiun,Sales
83356,Vishwani,Begiun,Production
218946,Pramod,Begiun,Production
445389,Sariel,Begiun,Development
425115,Naftali,Begiun,Production
40779,Itzchak,Begiun,Development
103939,Ugo,Begiun,Production
425115,Naftali,Begiun,Development
263997,Gita,Begiun,Development
38566,Navin,Begiun,Quality Management
481296,Dmitri,Begiun,Sales
453766,Vatsa,Begiun,Sales
275447,Denny,Begiun,Production
415912,Gadiel,Begiun,Development
453766,Vatsa,Begiun,Marketing
237643,Premsyl,Begiun,Development
468077,Mingsen,Begiun,Research
273687,Bouchung,Beidas,Production
406242,Chanjung,Beidas,Production
283245,Huei,Beidas,Research
83565,Nevio,Beidas,Research
239121,Sumant,Beidas,Production
208220,Shigehito,Beidas,Quality Management
39966,Utpal,Beidas,Sales
63679,Amalendu,Beidas,Development
47293,Unal,Beidas,Development
40018,Yongmao,Beidas,Development
47293,Unal,Beidas,Production
13392,Fumitake,Beidas,Sales
210554,Piyawadee,Beidas,Sales
74166,Shawna,Beidas,Sales
70068,Noritoshi,Beidas,Customer Service
11038,Jinya,Beidas,Research
465829,Dante,Beidas,Production
79411,Akemi,Beidas,Marketing
17973,Sanjit,Beidas,Quality Management
17973,Sanjit,Beidas,Development
50437,Maha,Beilner,Development
239846,Cristinel,Beilner,Quality Management
282408,Shaowen,Beilner,Finance
470662,Kenton,Beilner,Marketing
470662,Kenton,Beilner,Human Resources
282408,Shaowen,Beilner,Human Resources
72013,Lene,Beilner,Human Resources
296599,Lalit,Beilner,Development
71300,Deborah,Beilner,Finance
223382,Zito,Beilner,Production
223995,Hyuckchul,Beilner,Development
87047,True,Beilner,Human Resources
423803,Xuejun,Beilner,Development
236417,Nikolaus,Beilner,Sales
34143,Gay,Beilner,Development
420034,Pascal,Beilner,Sales
285661,Spyrose,Beilner,Finance
412737,Pantung,Beilner,Sales
482776,Kristin,Beilner,Sales
418254,Masamitsu,Beilner,Development
464033,Fan,Beilner,Production
464033,Fan,Beilner,Development
449528,Feipei,Beilner,Production
455933,Danco,Beilner,Development
83468,Charlene,Beilner,Sales
282928,Aleksandar,Beilner,Finance
213631,Yongmin,Beilner,Production
255971,Xianlong,Beilner,Sales
415030,Bouchung,Belinskaya,Quality Management
251815,Moon,Belinskaya,Customer Service
99874,Leif,Belinskaya,Production
251002,Aksel,Belinskaya,Customer Service
272648,Jungsoon,Belinskaya,Development
404055,Weiru,Belinskaya,Sales
292413,Kristian,Belinskaya,Production
253704,Sven,Belinskaya,Research
84268,Kazuhira,Belinskaya,Development
64477,Boaz,Belinskaya,Production
17448,Makato,Belinskaya,Production
253704,Sven,Belinskaya,Production
235800,Huan,Belinskaya,Quality Management
17900,Sakthirel,Belinskaya,Development
246134,Nobuyoshi,Belinskaya,Development
16130,Kerryn,Belinskaya,Development
228307,Munir,Belinskaya,Research
410356,Yongqiao,Belinskaya,Customer Service
410356,Yongqiao,Belinskaya,Sales
17448,Makato,Belinskaya,Development
489350,Oscal,Belinskaya,Research
71127,Annemarie,Belinskaya,Research
78474,Youssef,Belinskaya,Development
50414,Alois,Belinskaya,Human Resources
423725,Dines,Belinskaya,Finance
239642,Mara,Belinskaya,Development
214970,Arfst,Belinskaya,Sales
419986,Cristinel,Belinskaya,Development
88936,Hironobu,Belinskaya,Finance
54963,Toshiko,Bellmore,Development
263124,Chinya,Bellmore,Marketing
245585,Shrikanth,Bellmore,Finance
98861,George,Bellmore,Marketing
208771,Nidapan,Bellmore,Development
226019,Billie,Bellmore,Finance
257538,Marco,Bellmore,Production
257538,Marco,Bellmore,Quality Management
54963,Toshiko,Bellmore,Research
492564,Hiroyasu,Bellmore,Production
267663,Kirk,Bellmore,Production
212334,Franziska,Bellmore,Quality Management
456394,Nectarios,Bellone,Finance
405832,Dante,Bellone,Development
295241,Makato,Bellone,Development
295241,Makato,Bellone,Production
475810,Martial,Bellone,Research
487789,Val,Bellone,Development
238537,Tomofumi,Bellone,Development
423701,Yinlin,Bellone,Production
19035,Fuqing,Bellone,Production
19035,Fuqing,Bellone,Customer Service
468524,Geraldo,Bellone,Sales
30824,Subbu,Bellone,Marketing
253634,Sakthirel,Bellone,Development
252834,Brigham,Bellone,Research
270150,Atreyi,Bellone,Production
14690,Yechezkel,Bellone,Development
266729,Nahid,Bellone,Development
266974,Rafael,Bellone,Development
436254,Tsutomu,Bellone,Sales
71864,Martina,Bellone,Development
222330,Gor,Bellone,Sales
496039,Masamitsu,Bellone,Sales
425864,Gro,Bellone,Research
419726,Rosita,Bellone,Development
445248,Leandro,Bellone,Development
403755,Zhiguo,Bellone,Customer Service
20022,Felicidad,Bellone,Development
74014,Hilary,Benaini,Development
211098,Thanasis,Benaini,Production
14242,Sudhanshu,Benaini,Customer Service
436156,Nectarios,Benaini,Production
211098,Thanasis,Benaini,Quality Management
54473,Aiman,Benaini,Research
419581,Kotesh,Benaini,Customer Service
57297,Tamiya,Benaini,Marketing
57489,Jaihie,Benaini,Development
439889,Constantijn,Benaini,Development
209436,Barton,Benaini,Marketing
420004,Uriel,Benaini,Production
431769,Abdulla,Benaini,Marketing
449300,Uwe,Benaini,Production
285442,Christoph,Benaini,Finance
448079,Ingmar,Benaini,Production
92285,Mart,Benaini,Production
458054,Yagil,Benaini,Quality Management
458054,Yagil,Benaini,Development
287123,Marko,Benaini,Sales
457744,Zorica,Benaini,Customer Service
238619,Badri,Benantar,Production
238619,Badri,Benantar,Development
411820,Nathan,Benantar,Research
455159,Demin,Benantar,Finance
84943,Hugo,Benantar,Production
264649,Kwee,Benantar,Sales
210731,Renee,Benantar,Marketing
429272,DeForest,Benantar,Production
254053,Heeju,Benantar,Development
210289,Roddy,Benantar,Development
253549,Tze,Benantar,Marketing
463360,Ung,Benantar,Marketing
227318,Claude,Benantar,Customer Service
281574,Rasikan,Benantar,Development
78710,Theirry,Benantar,Development
40226,Hyuncheol,Benantar,Sales
16719,Sasan,Benantar,Human Resources
441182,Mayumi,Benantar,Development
31858,Geoffrey,Benantar,Finance
286017,Udo,Benantar,Finance
269662,Shih,Benantar,Marketing
246545,Honesty,Benantar,Finance
60673,Fay,Benantar,Finance
96124,Guenter,Benantar,Production
13165,Lucian,Benner,Quality Management
76530,Honesty,Benner,Development
77196,Lillian,Benner,Research
202271,Josyula,Benner,Sales
85609,Otmar,Benner,Development
39239,Karsten,Benner,Production
75061,Jeanne,Benner,Sales
471849,Jaihie,Benner,Production
226067,Baruch,Benner,Sales
420816,Vitali,Benner,Development
256532,Percy,Benner,Quality Management
99804,Abdelghani,Benner,Development
97404,Serif,Bennet,Production
441134,Insup,Bennet,Finance
290990,Guiseppe,Bennet,Production
486651,Tse,Bennet,Development
452891,Abdelaziz,Bennet,Research
284391,Berto,Bennet,Production
272296,Duro,Bennet,Development
290990,Guiseppe,Bennet,Development
236708,Pascal,Bennet,Production
492119,Dipankar,Bennet,Customer Service
93399,Rosalie,Bennet,Development
264798,Kristine,Bennet,Quality Management
477883,Taizo,Bennet,Production
104748,Xianlong,Bennet,Customer Service
419444,Genevieve,Bennet,Human Resources
100574,Lucien,Bennet,Sales
100574,Lucien,Bennet,Marketing
260644,Moty,Bennet,Human Resources
98500,Sarita,Bennet,Marketing
468816,Jiang,Bennet,Research
283757,Tonia,Bennet,Production
283757,Tonia,Bennet,Quality Management
103849,Luerbio,Bennet,Production
92441,Shugo,Bennet,Research
421839,Rosli,Bennet,Research
58410,Samphel,Bennis,Research
43500,Maria,Bennis,Production
43083,Candido,Bennis,Research
218840,Insup,Bennis,Marketing
424259,Seongbin,Bennis,Development
77650,Idoia,Bennis,Production
19147,Chaitali,Bennis,Sales
51863,Idoia,Bennis,Development
472022,Somnath,Bennis,Production
108070,Khoa,Bennis,Sales
85385,Alper,Bennis,Customer Service
27024,Zijian,Bennis,Finance
297888,Chaosheng,Bennis,Development
490215,Dannz,Bennis,Sales
498389,Minghong,Bennis,Development
487775,Toshimori,Bennis,Customer Service
402683,Shaowei,Bennis,Production
443307,Alagu,Bennis,Production
456183,Adamantios,Bennis,Production
443307,Alagu,Bennis,Quality Management
238787,Berto,Bennis,Human Resources
213101,Sajjad,Benveniste,Production
100125,Kristinn,Benveniste,Marketing
295180,Mahmut,Benveniste,Customer Service
213101,Sajjad,Benveniste,Research
233557,Boutros,Benveniste,Development
22054,Ottavia,Benveniste,Human Resources
75805,Berry,Benveniste,Customer Service
47841,Aria,Benveniste,Research
483931,Sadun,Benveniste,Marketing
57464,Weidon,Benveniste,Production
480121,Martina,Benveniste,Development
57464,Weidon,Benveniste,Customer Service
483931,Sadun,Benveniste,Human Resources
14942,Heon,Benveniste,Quality Management
444774,Remko,Benveniste,Research
457849,Vugranam,Benveniste,Sales
46664,Toshimori,Benveniste,Finance
480801,Maren,Benveniste,Production
32233,Kenroku,Benveniste,Development
60366,Perry,Benzaken,Customer Service
265238,Goa,Benzaken,Production
14914,Gretta,Benzaken,Development
422463,Kellyn,Benzaken,Customer Service
264234,Rayond,Benzaken,Development
279286,Kenroku,Benzaken,Research
267840,Jianhui,Benzaken,Development
475072,Aluzio,Benzaken,Production
265238,Goa,Benzaken,Quality Management
38252,Tadahiro,Benzaken,Sales
53612,Hironobu,Benzaken,Production
499410,Sailaja,Benzaken,Development
85739,Fumino,Benzaken,Production
65448,Menkae,Benzaken,Sales
254294,Shridhar,Benzaken,Development
102793,Joydip,Benzaken,Development
282042,Masaki,Benzaken,Development
277842,Chikako,Benzaken,Quality Management
254488,Arvind,Benzaken,Finance
287107,Gao,Benzmuller,Production
498362,Pintsang,Benzmuller,Development
448835,Chikako,Benzmuller,Quality Management
498362,Pintsang,Benzmuller,Research
407133,Terresa,Benzmuller,Development
242280,Irene,Benzmuller,Research
278610,Akeno,Benzmuller,Human Resources
489015,Boriana,Benzmuller,Production
63269,Luerbio,Benzmuller,Production
222364,Shao,Benzmuller,Production
222364,Shao,Benzmuller,Quality Management
77193,Keiichiro,Benzmuller,Production
467397,Nahum,Benzmuller,Production
21507,Mansur,Benzmuller,Finance
79750,Jongsuk,Benzmuller,Customer Service
246717,Sham,Benzmuller,Sales
458766,Xiong,Benzmuller,Human Resources
458766,Xiong,Benzmuller,Marketing
74514,Rosalyn,Benzmuller,Production
488969,Remko,Benzmuller,Sales
69022,Kendra,Benzmuller,Marketing
473202,Sadun,Benzmuller,Development
227059,Supot,Benzmuller,Development
50478,Leni,Benzmuller,Sales
436886,Martins,Benzmuller,Production
421111,Ziva,Benzmuller,Sales
25003,Dietrich,Benzmuller,Sales
11681,Fumitake,Benzmuller,Production
10282,Hercules,Benzmuller,Production
19804,Tamiya,Benzmuller,Finance
81177,Bodh,Berendt,Development
59380,Zvonko,Berendt,Sales
258867,Boguslaw,Berendt,Quality Management
23342,Xinglin,Berendt,Development
428725,Tonny,Berendt,Production
428851,Bilhanan,Berendt,Production
23342,Xinglin,Berendt,Research
263516,Youssef,Berendt,Quality Management
